index	publishing_name	ad	dbd	gender	area	slide_code	objective	sampleId	tile	age	published_externally	effector	line	objectiveName	mounting_protocol	Reporter Code	JRC Genotype	label	filename	part_of	Template	comment
36	SS02303	GMR_65B12_XA_21	GMR_15E12_AV_01	Female	VNC	20180222_34_C2	20x	2509158786355167330	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS02303	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS02303_VNC_2018_20180222_34_C2_20x	20x-VNC-2509158786355167330	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180222_34_C2', age: 'Day 1-5'
38	SS02718	BJD_103D04_BB_21	GMR_83D12_AV_01	Female	VNC	20180222_34_F4	20x	2509158787206611042	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS02718	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS02718_VNC_2018_20180222_34_F4_20x	20x-VNC-2509158787206611042	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180222_34_F4', age: 'Day 1-5'
40	SS02254	GMR_15E01_XA_21	BJD_103H04_AV_01	Female	VNC	20180222_33_A3	20x	2509444913368662114	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS02254	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS02254_VNC_2018_20180222_33_A3_20x	20x-VNC-2509444913368662114	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180222_33_A3', age: 'Day 1-5'
42	SS02191	BJD_100A02_BB_21	BJD_108B12_AV_01	Female	VNC	20180222_33_B1	20x	2509444913578377314	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS02191	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS02191_VNC_2018_20180222_33_B1_20x	20x-VNC-2509444913578377314	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180222_33_B1', age: 'Day 1-5'
44	SS02255	GMR_16D01_XA_21	BJD_103H04_AV_01	Female	VNC	20180222_33_C1	20x	2509444913918115938	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS02255	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS02255_VNC_2018_20180222_33_C1_20x	20x-VNC-2509444913918115938	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180222_33_C1', age: 'Day 1-5'
46	SS02239	BJD_124F11_BB_21	BJD_109D03_AV_01	Female	VNC	20180222_33_D1	20x	2509444914253660258	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS02239	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS02239_VNC_2018_20180222_33_D1_20x	20x-VNC-2509444914253660258	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180222_33_D1', age: 'Day 1-5'
48	SS02270	GMR_30G06_XA_21	GMR_27A10_XD_01	Female	VNC	20180222_33_F4	20x	2509444915134464098	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS02270	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS02270_VNC_2018_20180222_33_F4_20x	20x-VNC-2509444915134464098	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180222_33_F4', age: 'Day 1-5'
50	SS02293	GMR_41G11_XA_21	BJD_106E02_AV_01	Female	VNC	20180222_33_G2	20x	2509444915365150818	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS02293	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS02293_VNC_2018_20180222_33_G2_20x	20x-VNC-2509444915365150818	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180222_33_G2', age: 'Day 1-5'
52	SS46512	BJD_105D12_BB_21	BJD_101D06_AV_01	Female	VNC	20180314_32_A1	20x	2515634824861974626	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS46512	Plan-Apochromat 20x/0.8	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS46512_VNC_2018_20180314_32_A1_20x	20x-VNC-2515634824861974626	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20180314_32_A1', age: 'Day 1-5'
54	SS46517	BJD_111A03_BB_21	BJD_105H12_AV_01	Female	VNC	20180314_32_B1	20x	2515634825184936034	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS46517	Plan-Apochromat 20x/0.8	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS46517_VNC_2018_20180314_32_B1_20x	20x-VNC-2515634825184936034	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20180314_32_B1', age: 'Day 1-5'
56	SS46528	BJD_118C01_BB_21	BJD_105D12_AV_01	Female	VNC	20180314_32_C1	20x	2515634825507897442	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS46528	Plan-Apochromat 20x/0.8	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS46528_VNC_2018_20180314_32_C1_20x	20x-VNC-2515634825507897442	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20180314_32_C1', age: 'Day 1-5'
58	SS50517	GMR_48H02_BB_21	BJD_123E11_AV_01	Female	VNC	20180314_32_D3	20x	2515634825960882274	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS50517	Plan-Apochromat 20x/0.8	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS50517_VNC_2018_20180314_32_D3_20x	20x-VNC-2515634825960882274	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20180314_32_D3', age: 'Day 1-5'
60	SS50477	BJD_123E11_BB_21	BJD_107B07_AV_01	Female	VNC	20180314_32_G3	20x	2515634826938155106	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS50477	Plan-Apochromat 20x/0.8	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS50477_VNC_2018_20180314_32_G3_20x	20x-VNC-2515634826938155106	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20180314_32_G3', age: 'Day 1-5'
62	SS52257	BJD_121E12_BB_21	GMR_24A02_AV_01	Female	VNC	20180309_46_A1	20x	2515709442272526434	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS52257	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS52257_VNC_2018_20180309_46_A1_20x	20x-VNC-2515709442272526434	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180309_46_A1', age: 'Day 1-5'
64	SS50447	BJD_119G09_BB_21	BJD_100D11_AV_01	Female	VNC	20180314_33_A3	20x	2515959149255196770	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS50447	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS50447_VNC_2018_20180314_33_A3_20x	20x-VNC-2515959149255196770	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180314_33_A3', age: 'Day 1-5'
66	SS50487	GMR_25B07_BB_21	BJD_120D05_AV_01	Female	VNC	20180314_33_B3	20x	2515959149632684130	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS50487	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS50487_VNC_2018_20180314_33_B3_20x	20x-VNC-2515959149632684130	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180314_33_B3', age: 'Day 1-5'
68	SS50420	BJD_107B07_BB_21	GMR_48H02_AV_01	Female	VNC	20180314_33_D1	20x	2515959150119223394	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS50420	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS50420_VNC_2018_20180314_33_D1_20x	20x-VNC-2515959150119223394	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180314_33_D1', age: 'Day 1-5'
70	SS52244	BJD_111B06_BB_21	GMR_48A11_AV_01	Female	VNC	20180314_33_E2	20x	2515959150442184802	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS52244	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS52244_VNC_2018_20180314_33_E2_20x	20x-VNC-2515959150442184802	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180314_33_E2', age: 'Day 1-5'
72	SS52338	GMR_75H10_XA_21	GMR_83D12_AV_01	Female	VNC	20180314_33_F3	20x	2515959150760951906	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS52338	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS52338_VNC_2018_20180314_33_F3_20x	20x-VNC-2515959150760951906	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180314_33_F3', age: 'Day 1-5'
74	SS52265	BJD_122F02_BB_21	GMR_37H01_AV_01	Female	VNC	20180314_33_G3	20x	2515959151075524706	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS52265	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS52265_VNC_2018_20180314_33_G3_20x	20x-VNC-2515959151075524706	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180314_33_G3', age: 'Day 1-5'
76	SS04444	GMR_21A07_BB_21	BJD_110B06_AV_01	Female	VNC	20180314_31_A1	20x	2515966260848623714	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS04444	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS04444_VNC_2018_20180314_31_A1_20x	20x-VNC-2515966260848623714	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180314_31_A1', age: 'Day 1-5'
78	SS04912	GMR_41G11_BB_21	GMR_72G09_AV_01	Female	VNC	20180314_31_B1	20x	2515966261251276898	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS04912	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS04912_VNC_2018_20180314_31_B1_20x	20x-VNC-2515966261251276898	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180314_31_B1', age: 'Day 1-5'
80	SS27853	GMR_33A12_BB_37	BJD_108B12_AV_01	Female	VNC	20180314_31_D1	20x	2515966261985280098	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS27853	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS27853_VNC_2018_20180314_31_D1_20x	20x-VNC-2515966261985280098	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180314_31_D1', age: 'Day 1-5'
82	SS27853	GMR_33A12_BB_37	BJD_108B12_AV_01	Female	VNC	20180314_31_D2	20x	2515966262060777570	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS27853	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS27853_VNC_2018_20180314_31_D2_20x	20x-VNC-2515966262060777570	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180314_31_D2', age: 'Day 1-5'
84	SS46507	BJD_118C01_BB_21	BJD_115B11_AV_01	Female	VNC	20180314_31_E3	20x	2515966262517956706	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS46507	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS46507_VNC_2018_20180314_31_E3_20x	20x-VNC-2515966262517956706	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180314_31_E3', age: 'Day 1-5'
86	SS46524	BJD_115B11_BB_21	BJD_120E12_AV_01	Female	VNC	20180314_31_F2	20x	2515966262832529506	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS46524	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS46524_VNC_2018_20180314_31_F2_20x	20x-VNC-2515966262832529506	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180314_31_F2', age: 'Day 1-5'
88	SS46515	BJD_105D12_BB_21	BJD_125B02_AV_01	Female	VNC	20180314_31_G3	20x	2515966263243571298	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS46515	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS46515_VNC_2018_20180314_31_G3_20x	20x-VNC-2515966263243571298	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180314_31_G3', age: 'Day 1-5'
90	SS52578	BJD_110F01_BB_21	BJD_101G02_AV_01	Female	VNC	20180321_31_A1	20x	2518152166888177762	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS52578	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS52578_VNC_2018_20180321_31_A1_20x	20x-VNC-2518152166888177762	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180321_31_A1', age: 'Day 1-5'
92	SS52590	BJD_113B09_BB_21	BJD_100A02_AV_01	Female	VNC	20180321_31_C2	20x	2518152167420854370	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS52590	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS52590_VNC_2018_20180321_31_C2_20x	20x-VNC-2518152167420854370	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180321_31_C2', age: 'Day 1-5'
94	SS53161	BJD_109C02_BB_21	BJD_105F11_AV_01	Female	VNC	20180321_31_D1	20x	2518152167668318306	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS53161	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS53161_VNC_2018_20180321_31_D1_20x	20x-VNC-2518152167668318306	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180321_31_D1', age: 'Day 1-5'
96	SS00090	GMR_19G02_XA_21	GMR_15C03_XD_01	Female	VNC	20180321_31_E1	20x	2518152167991279714	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	GMR_SS00090	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS00090_VNC_2018_20180321_31_E1_20x	20x-VNC-2518152167991279714	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180321_31_E1', age: 'Day 1-5'
98	SS54295	BJD_126F12_BB_21	BJD_107H03_AV_01	Female	VNC	20180320_32_I2	20x	2520709012752695394	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS54295	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS54295_VNC_2018_20180320_32_I2_20x	20x-VNC-2520709012752695394	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180320_32_I2', age: 'Day 1-5'
100	SS50417	BJD_107B07_BB_21	BJD_100A07_AV_01	Female	VNC	20180320_32_A1	20x	2520774950327943266	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS50417	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS50417_VNC_2018_20180320_32_A1_20x	20x-VNC-2520774950327943266	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180320_32_A1', age: 'Day 1-5'
102	SS50417	BJD_107B07_BB_21	BJD_100A07_AV_01	Female	VNC	20180320_32_A3	20x	2520774950827065442	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS50417	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS50417_VNC_2018_20180320_32_A3_20x	20x-VNC-2520774950827065442	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180320_32_A3', age: 'Day 1-5'
104	SS52266	BJD_122F02_BB_21	GMR_38G02_AV_01	Female	VNC	20180320_32_B3	20x	2520774951170998370	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS52266	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS52266_VNC_2018_20180320_32_B3_20x	20x-VNC-2520774951170998370	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180320_32_B3', age: 'Day 1-5'
106	SS52267	BJD_122F02_BB_21	GMR_72C10_AV_01	Female	VNC	20180320_32_C3	20x	2520774951556874338	ventral_nerve_cord	Day 1-5	1	UAS_Chrimson_Venus_X_0070	JRC_SS52267	Plan-Apochromat 20x/0.8 M27	DPX PBS Mounting	UAS_Chrimson_Venus_X_0070	20XUAS-CsChrimson-mVenus trafficked in attP18	JRC_SS52267_VNC_2018_20180320_32_C3_20x	20x-VNC-2520774951556874338	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180320_32_C3', age: 'Day 1-5'
